127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4htLfihJkVXFe3H2&ps=500&p=1 HTTP/1.1" 200 5825 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAb"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4hwzfihJkVXFe3Km&ps=500&p=1 HTTP/1.1" 200 11 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAc"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4hxYfihJkVXFe3Ps&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAd"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4h1pfihJkVXFe3V7&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAe"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4h2yfihJkVXFe3Wi&ps=500&p=1 HTTP/1.1" 200 285 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAf"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4h4KfihJkVXFe3aV&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAg"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4h5nfihJkVXFe3c9&ps=500&p=1 HTTP/1.1" 200 7506 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAh"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4h7MfihJkVXFe3jN&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAi"
127.0.0.1 - - [16/Mar/2022:11:54:11 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt,updatedAt,deprecatedKeys&activation=true&qprofile=AX9v4h6sfihJkVXFe3dZ&ps=500&p=1 HTTP/1.1" 200 11 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAj"
127.0.0.1 - - [16/Mar/2022:11:54:18 +0530] "GET /api/metrics/search?ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAk"
127.0.0.1 - - [16/Mar/2022:11:54:20 +0530] "GET /batch/project.protobuf?key=com%3Aproject HTTP/1.1" 200 2174 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAl"
127.0.0.1 - - [16/Mar/2022:11:54:24 +0530] "POST /api/ce/submit?projectKey=com%3Aproject&projectName=project HTTP/1.1" 200 44 "-" "ScannerMaven/3.7.0.1746/3.6.3" "AX+RZX0NxgUOkrAnAAAm"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:29 +0530] "GET /dashboard?id=com%3Aproject HTTP/1.1" 200 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAn"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:29 +0530] "GET /api/l10n/index?locale=en-US&ts=2022-03-16T06%3A23%3A42%2B0000 HTTP/1.1" 304 - "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAo"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:29 +0530] "GET /api/users/current HTTP/1.1" 200 112 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAp"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:29 +0530] "GET /api/navigation/global HTTP/1.1" 200 565 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAq"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/languages/list HTTP/1.1" 200 654 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAs"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/rules/app HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAr"
0:0:0:0:0:0:0:1 - - [16/Mar/2022:11:54:30 +0530] "GET /api/components/show?component=com%3Aproject HTTP/1.1" 200 297 "http://localhost:9000/dashboard?id=com%3Aproject" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.51 Safari/537.36" "AX+RZX0NxgUOkrAnAAAu"
